AgentID,AgentName,AgencyName,AgentPhoneNumber,AgentEmail
4524,Sarah Miller,Premium Properties,555-690-5750,sarah.miller@gmail.com
4525,Robert Thomas,Elite Realty,INVALID,robert.thomas@gmail.com
4526,Patricia Jackson,Dream Home Realty,555-242-1301,patricia.jackson@gmail.com
4527,Michael Brown,Elite Realty,555-187-0128,michael.brown@gmail.com
4528,Unknown,Unknown Agency,555-382-6799,
4529,Michael Brown,Horizon Realty,555-675-2222,michael.brown@gmail.com
4530,Unknown,Top Realty,INVALID,unknown@gmail.com
4531,Jessica Davis,Top Realty,555-836-5682,jessica.davis@gmail.com
4532,Patricia Jackson,,555-695-9187,
4533,,Unknown Agency,555-834-9179,unknown@gmail.com
4534,Emily Johnson,Blue Sky Realty,555-006-8964,
4535,Michael Brown,Elite Realty,INVALID,michael.brown@gmail.com
4536,Unknown,Unknown Agency,555-442-0373,unknown@gmail.com
4537,Unknown,Pinnacle Properties,555-805-8157,unknown@gmail.com
4538,Michael Brown,Horizon Realty,,michael.brown@gmail.com
4539,Unknown,Premium Properties,555-933-3845,unknown@gmail.com
4540,Unknown,Dream Home Realty,555-130-5117,unknown@gmail.com
4541,Unknown,Premium Properties,555-190-2710,
4542,Jessica Davis,Unknown Agency,555-332-8804,jessica.davis@gmail.com
4543,Linda Anderson,Dream Home Realty,INVALID,linda.anderson@gmail.com
4544,Emily Johnson,Premium Properties,555-775-4751,emily.johnson@gmail.com
4545,Emily Johnson,,555-500-9008,emily.johnson@gmail.com
4546,John Smith,Unknown Agency,,john.smith@gmail.com
4547,Emily Johnson,Unknown Agency,,emily.johnson@gmail.com
4548,Unknown,Blue Sky Realty,555-853-0528,unknown@gmail.com
4549,Jessica Davis,Premium Properties,555-362-2101,
4550,Unknown,Pinnacle Properties,555-463-7315,invalid email
4551,Michael Brown,Unknown Agency,555-825-1176,michael.brown@gmail.com
4552,Unknown,Horizon Realty,INVALID,unknown@gmail.com
4553,Linda Anderson,,555-804-0120,linda.anderson@gmail.com
4554,,Golden Key Realty,,unknown@gmail.com
4555,Robert Thomas,Unknown Agency,,robert.thomas@gmail.com
4556,John Smith,Pinnacle Properties,,john.smith@gmail.com
4557,Unknown,Elite Realty,555-463-0056,unknown@gmail.com
4558,Unknown,Horizon Realty,555-130-1988,unknown@gmail.com
4559,Jessica Davis,Unknown Agency,555-469-4390,jessica.davis@gmail.com
4560,Jessica Davis,Unknown Agency,555-925-9662,jessica.davis@gmail.com
4561,John Smith,Unknown Agency,555-191-1945,john.smith@gmail.com
4562,Unknown,Pinnacle Properties,,unknown@gmail.com
4563,Unknown,Horizon Realty,555-598-2488,unknown@gmail.com
4564,Unknown,Premium Properties,555-971-6286,unknown@gmail.com
4565,Michael Brown,Pinnacle Properties,555-643-8515,michael.brown@gmail.com
4566,Unknown,Top Realty,INVALID,unknown@gmail.com
4567,David Wilson,Sunshine Realty,555-050-5004,david.wilson@gmail.com
4568,Unknown,Premium Properties,555-975-2974,unknown@gmail.com
4569,Unknown,Blue Sky Realty,555-766-9443,unknown@gmail.com
4570,Unknown,Unknown Agency,555-369-4203,unknown@gmail.com
4571,Unknown,,,unknown@gmail.com
4572,Patricia Jackson,Unknown Agency,555-605-3781,patricia.jackson@gmail.com
4573,Unknown,Unknown Agency,INVALID,unknown@gmail.com
4574,John Smith,Elite Realty,INVALID,john.smith@gmail.com
4575,Emily Johnson,Unknown Agency,555-917-9827,emily.johnson@gmail.com
4576,Unknown,Unknown Agency,555-914-2023,unknown@gmail.com
4577,Linda Anderson,Unknown Agency,,linda.anderson@gmail.com
4578,Emily Johnson,Sunshine Realty,555-823-2966,emily.johnson@gmail.com
4579,Unknown,Dream Home Realty,555-112-0147,unknown@gmail.com
4580,Michael Brown,Elite Realty,,
4581,Unknown,Elite Realty,INVALID,unknown@gmail.com
4582,Unknown,Horizon Realty,INVALID,unknown@gmail.com
4583,Unknown,Horizon Realty,555-807-2372,unknown@gmail.com
4584,Unknown,Dream Home Realty,555-195-2059,unknown@gmail.com
4585,Unknown,Premium Properties,555-364-3796,
4586,Unknown,Unknown Agency,INVALID,unknown@gmail.com
4587,,Unknown Agency,,unknown@gmail.com
4588,David Wilson,Premium Properties,555-743-0580,david.wilson@gmail.com
4589,Unknown,Unknown Agency,555-687-4350,unknown@gmail.com
4590,Jessica Davis,Unknown Agency,555-571-8194,jessica.davis@gmail.com
4591,Unknown,Unknown Agency,555-368-3717,unknown@gmail.com
4592,Unknown,,555-525-0178,unknown@gmail.com
4593,Michael Brown,Unknown Agency,555-627-8745,
4594,Patricia Jackson,Unknown Agency,INVALID,patricia.jackson@gmail.com
4595,Unknown,Unknown Agency,555-385-3681,unknown@gmail.com
4596,James Taylor,Unknown Agency,555-070-5233,james.taylor@gmail.com
4597,Unknown,Unknown Agency,555-420-0014,unknown@gmail.com
4598,Unknown,Unknown Agency,555-558-9635,unknown@gmail.com
4599,Linda Anderson,Dream Home Realty,555-922-8818,linda.anderson@gmail.com
4600,Emily Johnson,Unknown Agency,555-488-5594,emily.johnson@gmail.com
4601,David Wilson,Pinnacle Properties,555-617-4180,david.wilson@gmail.com
4602,Unknown,Pinnacle Properties,555-754-0621,unknown@gmail.com
4603,Jessica Davis,Sunshine Realty,,jessica.davis@gmail.com
4604,Jessica Davis,Unknown Agency,555-084-8071,jessica.davis@gmail.com
4605,Unknown,Unknown Agency,555-486-5066,
4606,Unknown,Unknown Agency,555-753-1483,invalid email
4607,Unknown,Unknown Agency,555-299-9721,
4608,,Top Realty,INVALID,unknown@gmail.com
4609,Sarah Miller,Sunshine Realty,555-651-5915,sarah.miller@gmail.com
4610,David Wilson,Dream Home Realty,555-154-7785,david.wilson@gmail.com
4611,Unknown,Pinnacle Properties,555-011-0047,
4612,Unknown,Horizon Realty,555-191-5102,unknown@gmail.com
4613,Unknown,Top Realty,555-338-1548,
4614,John Smith,Unknown Agency,555-377-6946,john.smith@gmail.com
4615,Emily Johnson,Golden Key Realty,555-569-0042,emily.johnson@gmail.com
4616,Unknown,Unknown Agency,555-778-2994,unknown@gmail.com
4617,James Taylor,Unknown Agency,555-020-4644,james.taylor@gmail.com
4618,Sarah Miller,Unknown Agency,,
4619,Unknown,Sunshine Realty,555-544-9655,unknown@gmail.com
4620,Unknown,Unknown Agency,,unknown@gmail.com
4621,Jessica Davis,Top Realty,555-221-1410,jessica.davis@gmail.com
4622,Unknown,Unknown Agency,555-056-9479,unknown@gmail.com
4623,,Dream Home Realty,555-883-7148,
4624,Sarah Miller,Unknown Agency,,sarah.miller@gmail.com
4625,David Wilson,Sunshine Realty,555-154-4376,david.wilson@gmail.com
4626,Unknown,Sunshine Realty,555-456-8971,unknown@gmail.com
4627,Unknown,,555-300-3199,unknown@gmail.com
4628,Jessica Davis,Elite Realty,555-004-5137,jessica.davis@gmail.com
4629,Unknown,Blue Sky Realty,INVALID,unknown@gmail.com
4630,Unknown,Unknown Agency,555-418-5293,unknown@gmail.com
4631,Unknown,Unknown Agency,INVALID,unknown@gmail.com
4632,Unknown,Premium Properties,555-559-0707,unknown@gmail.com
4633,Unknown,Sunshine Realty,555-125-2987,unknown@gmail.com
4634,John Smith,Unknown Agency,555-932-2102,john.smith@gmail.com
4635,Emily Johnson,Sunshine Realty,,
4636,Linda Anderson,Unknown Agency,INVALID,linda.anderson@gmail.com
4637,Unknown,Unknown Agency,555-334-9106,
4638,David Wilson,Premium Properties,555-345-2118,david.wilson@gmail.com
4639,Robert Thomas,Unknown Agency,555-842-7378,robert.thomas@gmail.com
4640,Robert Thomas,Top Realty,555-215-0452,
4641,Unknown,Premium Properties,555-511-1128,unknown@gmail.com
4642,David Wilson,Unknown Agency,,david.wilson@gmail.com
4643,Unknown,Dream Home Realty,INVALID,unknown@gmail.com
4644,Michael Brown,Golden Key Realty,555-057-7988,michael.brown@gmail.com
4645,Jessica Davis,Premium Properties,555-355-5167,jessica.davis@gmail.com
4646,Emily Johnson,Unknown Agency,555-370-3815,emily.johnson@gmail.com
4647,Sarah Miller,Blue Sky Realty,555-727-5772,
4648,Unknown,Unknown Agency,555-770-7616,unknown@gmail.com
4649,James Taylor,Unknown Agency,555-227-8093,james.taylor@gmail.com
4650,Emily Johnson,Unknown Agency,555-261-2362,invalid email
4651,Unknown,,555-392-3128,unknown@gmail.com
4652,Sarah Miller,,555-331-8797,sarah.miller@gmail.com
4653,,Unknown Agency,555-403-0253,
4654,Robert Thomas,Unknown Agency,555-506-8180,robert.thomas@gmail.com
4655,David Wilson,Unknown Agency,555-465-9144,david.wilson@gmail.com
4656,Jessica Davis,Dream Home Realty,INVALID,jessica.davis@gmail.com
4657,Michael Brown,Sunshine Realty,INVALID,michael.brown@gmail.com
4658,Unknown,Pinnacle Properties,555-681-9210,unknown@gmail.com
4659,Unknown,Sunshine Realty,555-300-9757,unknown@gmail.com
4660,David Wilson,Premium Properties,555-903-8681,david.wilson@gmail.com
4661,Michael Brown,,,michael.brown@gmail.com
4662,John Smith,Sunshine Realty,555-766-2947,
4663,,Sunshine Realty,555-065-9039,invalid email
4664,Emily Johnson,Unknown Agency,INVALID,emily.johnson@gmail.com
4665,Michael Brown,Unknown Agency,,invalid email
4666,James Taylor,Sunshine Realty,555-905-5094,james.taylor@gmail.com
4667,,Unknown Agency,555-798-6657,unknown@gmail.com
4668,,Unknown Agency,555-203-2460,unknown@gmail.com
4669,Unknown,Blue Sky Realty,,unknown@gmail.com
4670,Patricia Jackson,Unknown Agency,555-610-9011,patricia.jackson@gmail.com
4671,Sarah Miller,Golden Key Realty,555-718-4230,sarah.miller@gmail.com
4672,Michael Brown,Sunshine Realty,555-275-9475,michael.brown@gmail.com
4673,Unknown,Premium Properties,INVALID,invalid email
4674,Unknown,Unknown Agency,555-406-5108,unknown@gmail.com
4675,Unknown,Unknown Agency,555-854-0539,unknown@gmail.com
4676,James Taylor,Unknown Agency,555-609-0880,james.taylor@gmail.com
4677,Emily Johnson,Elite Realty,555-791-2226,emily.johnson@gmail.com
4678,Unknown,Sunshine Realty,,
4679,Linda Anderson,Unknown Agency,555-957-2158,invalid email
4680,Unknown,Premium Properties,555-558-2516,unknown@gmail.com
4681,Unknown,Unknown Agency,555-951-1911,unknown@gmail.com
4682,Jessica Davis,Sunshine Realty,555-712-0948,jessica.davis@gmail.com
4683,James Taylor,Dream Home Realty,555-602-4403,james.taylor@gmail.com
4684,Robert Thomas,Top Realty,555-574-8562,robert.thomas@gmail.com
4685,Robert Thomas,Horizon Realty,555-437-5230,robert.thomas@gmail.com
4686,Unknown,Dream Home Realty,555-983-1337,unknown@gmail.com
4687,Unknown,Pinnacle Properties,555-273-4700,unknown@gmail.com
4688,Linda Anderson,Premium Properties,,linda.anderson@gmail.com
4689,Unknown,Premium Properties,555-397-9074,unknown@gmail.com
4690,Patricia Jackson,Unknown Agency,,patricia.jackson@gmail.com
4691,Sarah Miller,Dream Home Realty,555-324-8559,sarah.miller@gmail.com
4692,Emily Johnson,Top Realty,555-838-5047,emily.johnson@gmail.com
4693,Unknown,Elite Realty,INVALID,unknown@gmail.com
4694,Unknown,Elite Realty,555-523-6827,invalid email
4695,Unknown,Top Realty,INVALID,unknown@gmail.com
4696,John Smith,Elite Realty,555-271-2389,invalid email
4697,Unknown,Horizon Realty,555-364-9698,unknown@gmail.com
4698,Unknown,Blue Sky Realty,555-643-1980,unknown@gmail.com
4699,Sarah Miller,Unknown Agency,,sarah.miller@gmail.com
4700,John Smith,Dream Home Realty,555-149-4607,john.smith@gmail.com
4701,Linda Anderson,Premium Properties,555-193-4326,
4702,,Blue Sky Realty,555-620-5836,unknown@gmail.com
4703,Patricia Jackson,Dream Home Realty,555-550-6359,patricia.jackson@gmail.com
4704,Unknown,Sunshine Realty,555-914-4791,unknown@gmail.com
4705,Unknown,Unknown Agency,555-997-5952,
4706,Linda Anderson,Golden Key Realty,555-441-6394,linda.anderson@gmail.com
4707,Unknown,,555-716-2686,unknown@gmail.com
4708,Linda Anderson,Unknown Agency,555-073-4324,linda.anderson@gmail.com
4709,Unknown,Elite Realty,INVALID,unknown@gmail.com
4710,Michael Brown,Unknown Agency,,michael.brown@gmail.com
4711,David Wilson,Dream Home Realty,,david.wilson@gmail.com
4712,Unknown,Premium Properties,555-285-0745,unknown@gmail.com
4713,Patricia Jackson,Unknown Agency,INVALID,
4714,Michael Brown,Premium Properties,,invalid email
4715,Emily Johnson,Sunshine Realty,555-395-2514,emily.johnson@gmail.com
4716,David Wilson,Premium Properties,,david.wilson@gmail.com
4717,Unknown,Elite Realty,555-619-1520,unknown@gmail.com
4718,Robert Thomas,Premium Properties,555-182-1077,robert.thomas@gmail.com
4719,Unknown,Dream Home Realty,555-330-3642,
4720,David Wilson,Horizon Realty,555-971-1549,david.wilson@gmail.com
4721,Patricia Jackson,Golden Key Realty,555-601-0102,patricia.jackson@gmail.com
4722,Unknown,Premium Properties,555-489-9506,unknown@gmail.com
4723,Jessica Davis,Sunshine Realty,,jessica.davis@gmail.com
4724,Unknown,Elite Realty,555-094-9068,unknown@gmail.com
4725,Patricia Jackson,Pinnacle Properties,555-015-3702,patricia.jackson@gmail.com
4726,Jessica Davis,Unknown Agency,INVALID,jessica.davis@gmail.com
4727,James Taylor,Sunshine Realty,555-885-7870,james.taylor@gmail.com
4728,Michael Brown,Sunshine Realty,555-114-1171,michael.brown@gmail.com
4729,Linda Anderson,Top Realty,555-985-3375,linda.anderson@gmail.com
4730,Emily Johnson,Unknown Agency,555-118-9600,emily.johnson@gmail.com
4731,Unknown,Dream Home Realty,555-721-0528,unknown@gmail.com
4732,Unknown,Blue Sky Realty,555-981-6406,unknown@gmail.com
4733,,Unknown Agency,555-705-6312,unknown@gmail.com
4734,Unknown,Pinnacle Properties,INVALID,unknown@gmail.com
4735,Jessica Davis,,555-037-1422,jessica.davis@gmail.com
4736,Emily Johnson,Dream Home Realty,555-676-7833,emily.johnson@gmail.com
4737,Unknown,Sunshine Realty,555-073-1595,unknown@gmail.com
4738,Sarah Miller,Unknown Agency,555-302-3129,sarah.miller@gmail.com
4739,John Smith,Sunshine Realty,,john.smith@gmail.com
4740,Jessica Davis,Pinnacle Properties,555-607-0805,invalid email
4741,Unknown,Blue Sky Realty,INVALID,unknown@gmail.com
4742,Unknown,Sunshine Realty,555-160-9668,unknown@gmail.com
4743,John Smith,Unknown Agency,555-517-9130,john.smith@gmail.com
4744,Linda Anderson,Premium Properties,INVALID,linda.anderson@gmail.com
4745,Unknown,Unknown Agency,555-475-8945,unknown@gmail.com
4746,Emily Johnson,Blue Sky Realty,555-463-6092,emily.johnson@gmail.com
4747,Unknown,Sunshine Realty,555-588-7784,unknown@gmail.com
4748,John Smith,Golden Key Realty,555-233-2559,john.smith@gmail.com
4749,David Wilson,Premium Properties,INVALID,
4750,Linda Anderson,Elite Realty,555-826-2805,linda.anderson@gmail.com
4751,Sarah Miller,Unknown Agency,555-372-8854,sarah.miller@gmail.com
4752,Unknown,Golden Key Realty,555-569-2758,unknown@gmail.com
4753,Unknown,Dream Home Realty,555-077-4459,unknown@gmail.com
4754,Jessica Davis,Unknown Agency,555-440-4598,jessica.davis@gmail.com
4755,Unknown,Horizon Realty,INVALID,unknown@gmail.com
4756,Linda Anderson,Pinnacle Properties,555-755-2519,invalid email
4757,Unknown,Unknown Agency,555-240-4787,
4758,James Taylor,Horizon Realty,555-474-9476,james.taylor@gmail.com
4759,Linda Anderson,Horizon Realty,555-036-4455,linda.anderson@gmail.com
4760,Linda Anderson,Unknown Agency,555-191-8412,linda.anderson@gmail.com
4761,Unknown,Sunshine Realty,555-551-1849,unknown@gmail.com
4762,Michael Brown,Elite Realty,,michael.brown@gmail.com
4763,Unknown,Sunshine Realty,555-710-3873,
4764,Unknown,Unknown Agency,555-702-1945,unknown@gmail.com
4765,,Horizon Realty,555-046-8203,unknown@gmail.com
4766,Emily Johnson,Unknown Agency,555-757-4867,emily.johnson@gmail.com
4767,Unknown,Unknown Agency,555-104-0950,unknown@gmail.com
4768,Emily Johnson,Unknown Agency,555-722-3810,emily.johnson@gmail.com
4769,Unknown,Horizon Realty,555-537-3455,unknown@gmail.com
4770,Michael Brown,Blue Sky Realty,INVALID,michael.brown@gmail.com
4771,Unknown,Unknown Agency,,unknown@gmail.com
4772,Robert Thomas,Unknown Agency,555-650-2590,robert.thomas@gmail.com
4773,Unknown,Unknown Agency,555-010-6869,unknown@gmail.com
4774,James Taylor,Unknown Agency,555-190-5999,james.taylor@gmail.com
4775,Unknown,Unknown Agency,555-111-5565,unknown@gmail.com
4776,Sarah Miller,Premium Properties,INVALID,sarah.miller@gmail.com
4777,Michael Brown,Dream Home Realty,555-750-2498,michael.brown@gmail.com
4778,Sarah Miller,Unknown Agency,INVALID,sarah.miller@gmail.com
4779,David Wilson,Dream Home Realty,555-830-4766,
4780,Sarah Miller,Blue Sky Realty,INVALID,sarah.miller@gmail.com
4781,Patricia Jackson,Golden Key Realty,555-756-1852,patricia.jackson@gmail.com
4782,Jessica Davis,Unknown Agency,555-484-2545,invalid email
4783,Unknown,Unknown Agency,555-731-2394,unknown@gmail.com
4784,Unknown,Unknown Agency,555-493-8577,unknown@gmail.com
4785,Linda Anderson,Pinnacle Properties,555-965-7653,linda.anderson@gmail.com
4786,Unknown,Sunshine Realty,555-999-2373,invalid email
4787,Emily Johnson,Sunshine Realty,555-595-6692,emily.johnson@gmail.com
4788,Linda Anderson,Blue Sky Realty,INVALID,linda.anderson@gmail.com
4789,Unknown,Premium Properties,555-045-1854,unknown@gmail.com
4790,Unknown,Unknown Agency,555-603-0017,unknown@gmail.com
4791,Unknown,Sunshine Realty,555-989-4361,unknown@gmail.com
4792,Unknown,Sunshine Realty,555-241-6085,unknown@gmail.com
4793,Sarah Miller,Pinnacle Properties,555-158-7055,sarah.miller@gmail.com
4794,Unknown,Premium Properties,555-925-1920,
4795,,Premium Properties,555-299-4455,unknown@gmail.com
4796,Unknown,Pinnacle Properties,,unknown@gmail.com
4797,Jessica Davis,Elite Realty,INVALID,jessica.davis@gmail.com
4798,Unknown,Top Realty,555-149-6981,unknown@gmail.com
4799,Unknown,Elite Realty,555-559-5035,unknown@gmail.com
4800,Patricia Jackson,Unknown Agency,INVALID,patricia.jackson@gmail.com
4801,Jessica Davis,Pinnacle Properties,555-721-8084,jessica.davis@gmail.com
4802,Unknown,Sunshine Realty,555-109-3472,unknown@gmail.com
4803,Unknown,Sunshine Realty,555-782-7617,
4804,Jessica Davis,Elite Realty,555-662-3474,jessica.davis@gmail.com
4805,Unknown,Premium Properties,INVALID,unknown@gmail.com
4806,Emily Johnson,Unknown Agency,555-306-8320,emily.johnson@gmail.com
4807,Jessica Davis,Unknown Agency,555-472-8983,invalid email
4808,Unknown,Unknown Agency,555-908-6495,unknown@gmail.com
4809,Unknown,Dream Home Realty,555-760-5177,unknown@gmail.com
4810,David Wilson,Unknown Agency,555-686-9210,david.wilson@gmail.com
4811,Unknown,Unknown Agency,555-988-1075,unknown@gmail.com
4812,Unknown,Unknown Agency,555-658-5273,unknown@gmail.com
4813,James Taylor,Unknown Agency,555-373-4191,invalid email
4814,Linda Anderson,Unknown Agency,555-036-4966,linda.anderson@gmail.com
4815,,Golden Key Realty,INVALID,unknown@gmail.com
4816,John Smith,Blue Sky Realty,,john.smith@gmail.com
4817,Unknown,Unknown Agency,555-203-3678,unknown@gmail.com
4818,Unknown,Pinnacle Properties,INVALID,unknown@gmail.com
4819,Unknown,Unknown Agency,555-606-1107,unknown@gmail.com
4820,Patricia Jackson,Premium Properties,555-228-3690,patricia.jackson@gmail.com
4821,Linda Anderson,Pinnacle Properties,555-458-6526,linda.anderson@gmail.com
4822,Patricia Jackson,Unknown Agency,555-327-6493,patricia.jackson@gmail.com
4823,David Wilson,,555-646-4212,david.wilson@gmail.com
4824,David Wilson,Golden Key Realty,555-978-9449,
4825,Michael Brown,Unknown Agency,555-226-7307,michael.brown@gmail.com
4826,Robert Thomas,Horizon Realty,INVALID,robert.thomas@gmail.com
4827,Unknown,Premium Properties,,unknown@gmail.com
4828,Sarah Miller,Premium Properties,555-503-7062,
4829,David Wilson,Unknown Agency,INVALID,david.wilson@gmail.com
4830,David Wilson,Blue Sky Realty,555-363-4216,david.wilson@gmail.com
4831,Unknown,Unknown Agency,INVALID,unknown@gmail.com
